date,Value,isPartial,Region,topic
2018-10-28,68,False,Sjælland,Music
2018-11-04,54,False,Sjælland,Music
2018-11-11,55,False,Sjælland,Music
2018-11-18,65,False,Sjælland,Music
2018-11-25,89,False,Sjælland,Music
2018-12-02,50,False,Sjælland,Music
2018-12-09,68,False,Sjælland,Music
2018-12-16,54,False,Sjælland,Music
2018-12-23,79,False,Sjælland,Music
2018-12-30,63,False,Sjælland,Music
2019-01-06,33,False,Sjælland,Music
2019-01-13,54,False,Sjælland,Music
2019-01-20,54,False,Sjælland,Music
2019-01-27,51,False,Sjælland,Music
2019-02-03,21,False,Sjælland,Music
2019-02-10,31,False,Sjælland,Music
2019-02-17,52,False,Sjælland,Music
2019-02-24,25,False,Sjælland,Music
2019-03-03,57,False,Sjælland,Music
2019-03-10,29,False,Sjælland,Music
2019-03-17,84,False,Sjælland,Music
2019-03-24,54,False,Sjælland,Music
2019-03-31,56,False,Sjælland,Music
2019-04-07,60,False,Sjælland,Music
2019-04-14,47,False,Sjælland,Music
2019-04-21,68,False,Sjælland,Music
2019-04-28,57,False,Sjælland,Music
2019-05-05,17,False,Sjælland,Music
2019-05-12,34,False,Sjælland,Music
2019-05-19,60,False,Sjælland,Music
2019-05-26,74,False,Sjælland,Music
2019-06-02,68,False,Sjælland,Music
2019-06-09,46,False,Sjælland,Music
2019-06-16,56,False,Sjælland,Music
2019-06-23,93,False,Sjælland,Music
2019-06-30,22,False,Sjælland,Music
2019-07-07,52,False,Sjælland,Music
2019-07-14,67,False,Sjælland,Music
2019-07-21,62,False,Sjælland,Music
2019-07-28,76,False,Sjælland,Music
2019-08-04,62,False,Sjælland,Music
2019-08-11,45,False,Sjælland,Music
2019-08-18,46,False,Sjælland,Music
2019-08-25,51,False,Sjælland,Music
2019-09-01,74,False,Sjælland,Music
2019-09-08,41,False,Sjælland,Music
2019-09-15,72,False,Sjælland,Music
2019-09-22,62,False,Sjælland,Music
2019-09-29,57,False,Sjælland,Music
2019-10-06,58,False,Sjælland,Music
2019-10-13,39,False,Sjælland,Music
2019-10-20,65,False,Sjælland,Music
2019-10-27,44,False,Sjælland,Music
2019-11-03,80,False,Sjælland,Music
2019-11-10,71,False,Sjælland,Music
2019-11-17,48,False,Sjælland,Music
2019-11-24,49,False,Sjælland,Music
2019-12-01,58,False,Sjælland,Music
2019-12-08,46,False,Sjælland,Music
2019-12-15,64,False,Sjælland,Music
2019-12-22,29,False,Sjælland,Music
2019-12-29,67,False,Sjælland,Music
2020-01-05,40,False,Sjælland,Music
2020-01-12,72,False,Sjælland,Music
2020-01-19,65,False,Sjælland,Music
2020-01-26,37,False,Sjælland,Music
2020-02-02,81,False,Sjælland,Music
2020-02-09,78,False,Sjælland,Music
2020-02-16,58,False,Sjælland,Music
2020-02-23,65,False,Sjælland,Music
2020-03-01,43,False,Sjælland,Music
2020-03-08,67,False,Sjælland,Music
2020-03-15,66,False,Sjælland,Music
2020-03-22,51,False,Sjælland,Music
2020-03-29,46,False,Sjælland,Music
2020-04-05,55,False,Sjælland,Music
2020-04-12,55,False,Sjælland,Music
2020-04-19,74,False,Sjælland,Music
2020-04-26,47,False,Sjælland,Music
2020-05-03,53,False,Sjælland,Music
2020-05-10,36,False,Sjælland,Music
2020-05-17,51,False,Sjælland,Music
2020-05-24,62,False,Sjælland,Music
2020-05-31,37,False,Sjælland,Music
2020-06-07,70,False,Sjælland,Music
2020-06-14,56,False,Sjælland,Music
2020-06-21,70,False,Sjælland,Music
2020-06-28,51,False,Sjælland,Music
2020-07-05,60,False,Sjælland,Music
2020-07-12,67,False,Sjælland,Music
2020-07-19,50,False,Sjælland,Music
2020-07-26,45,False,Sjælland,Music
2020-08-02,74,False,Sjælland,Music
2020-08-09,49,False,Sjælland,Music
2020-08-16,47,False,Sjælland,Music
2020-08-23,62,False,Sjælland,Music
2020-08-30,22,False,Sjælland,Music
2020-09-06,66,False,Sjælland,Music
2020-09-13,59,False,Sjælland,Music
2020-09-20,66,False,Sjælland,Music
2020-09-27,53,False,Sjælland,Music
2020-10-04,22,False,Sjælland,Music
2020-10-11,46,False,Sjælland,Music
2020-10-18,46,False,Sjælland,Music
2020-10-25,60,False,Sjælland,Music
2020-11-01,49,False,Sjælland,Music
2020-11-08,26,False,Sjælland,Music
2020-11-15,40,False,Sjælland,Music
2020-11-22,28,False,Sjælland,Music
2020-11-29,73,False,Sjælland,Music
2020-12-06,46,False,Sjælland,Music
2020-12-13,56,False,Sjælland,Music
2020-12-20,67,False,Sjælland,Music
2020-12-27,58,False,Sjælland,Music
2021-01-03,51,False,Sjælland,Music
2021-01-10,65,False,Sjælland,Music
2021-01-17,44,False,Sjælland,Music
2021-01-24,65,False,Sjælland,Music
2021-01-31,62,False,Sjælland,Music
2021-02-07,46,False,Sjælland,Music
2021-02-14,37,False,Sjælland,Music
2021-02-21,54,False,Sjælland,Music
2021-02-28,50,False,Sjælland,Music
2021-03-07,50,False,Sjælland,Music
2021-03-14,56,False,Sjælland,Music
2021-03-21,55,False,Sjælland,Music
2021-03-28,58,False,Sjælland,Music
2021-04-04,54,False,Sjælland,Music
2021-04-11,53,False,Sjælland,Music
2021-04-18,35,False,Sjælland,Music
2021-04-25,53,False,Sjælland,Music
2021-05-02,48,False,Sjælland,Music
2021-05-09,24,False,Sjælland,Music
2021-05-16,27,False,Sjælland,Music
2021-05-23,15,False,Sjælland,Music
2021-05-30,36,False,Sjælland,Music
2021-06-06,37,False,Sjælland,Music
2021-06-13,34,False,Sjælland,Music
2021-06-20,42,False,Sjælland,Music
2021-06-27,33,False,Sjælland,Music
2021-07-04,37,False,Sjælland,Music
2021-07-11,26,False,Sjælland,Music
2021-07-18,53,False,Sjælland,Music
2021-07-25,49,False,Sjælland,Music
2021-08-01,41,False,Sjælland,Music
2021-08-08,28,False,Sjælland,Music
2021-08-15,44,False,Sjælland,Music
2021-08-22,49,False,Sjælland,Music
2021-08-29,45,False,Sjælland,Music
2021-09-05,65,False,Sjælland,Music
2021-09-12,47,False,Sjælland,Music
2021-09-19,78,False,Sjælland,Music
2021-09-26,40,False,Sjælland,Music
2021-10-03,35,False,Sjælland,Music
2021-10-10,62,False,Sjælland,Music
2021-10-17,40,False,Sjælland,Music
2021-10-24,56,False,Sjælland,Music
2021-10-31,47,False,Sjælland,Music
2021-11-07,37,False,Sjælland,Music
2021-11-14,42,False,Sjælland,Music
2021-11-21,31,True,Sjælland,Music
2016-11-27,17,False,Sjælland,weather
2016-12-04,11,False,Sjælland,weather
2016-12-11,12,False,Sjælland,weather
2016-12-18,14,False,Sjælland,weather
2016-12-25,21,False,Sjælland,weather
2017-01-01,27,False,Sjælland,weather
2017-01-08,24,False,Sjælland,weather
2017-01-15,21,False,Sjælland,weather
2017-01-22,21,False,Sjælland,weather
2017-01-29,21,False,Sjælland,weather
2017-02-05,20,False,Sjælland,weather
2017-02-12,14,False,Sjælland,weather
2017-02-19,31,False,Sjælland,weather
2017-02-26,14,False,Sjælland,weather
2017-03-05,20,False,Sjælland,weather
2017-03-12,18,False,Sjælland,weather
2017-03-19,21,False,Sjælland,weather
2017-03-26,32,False,Sjælland,weather
2017-04-02,25,False,Sjælland,weather
2017-04-09,27,False,Sjælland,weather
2017-04-16,24,False,Sjælland,weather
2017-04-23,28,False,Sjælland,weather
2017-04-30,25,False,Sjælland,weather
2017-05-07,32,False,Sjælland,weather
2017-05-14,39,False,Sjælland,weather
2017-05-21,35,False,Sjælland,weather
2017-05-28,38,False,Sjælland,weather
2017-06-04,44,False,Sjælland,weather
2017-06-11,39,False,Sjælland,weather
2017-06-18,50,False,Sjælland,weather
2017-06-25,58,False,Sjælland,weather
2017-07-02,51,False,Sjælland,weather
2017-07-09,63,False,Sjælland,weather
2017-07-16,63,False,Sjælland,weather
2017-07-23,62,False,Sjælland,weather
2017-07-30,51,False,Sjælland,weather
2017-08-06,45,False,Sjælland,weather
2017-08-13,45,False,Sjælland,weather
2017-08-20,29,False,Sjælland,weather
2017-08-27,39,False,Sjælland,weather
2017-09-03,32,False,Sjælland,weather
2017-09-10,51,False,Sjælland,weather
2017-09-17,30,False,Sjælland,weather
2017-09-24,33,False,Sjælland,weather
2017-10-01,23,False,Sjælland,weather
2017-10-08,22,False,Sjælland,weather
2017-10-15,24,False,Sjælland,weather
2017-10-22,22,False,Sjælland,weather
2017-10-29,21,False,Sjælland,weather
2017-11-05,21,False,Sjælland,weather
2017-11-12,15,False,Sjælland,weather
2017-11-19,15,False,Sjælland,weather
2017-11-26,18,False,Sjælland,weather
2017-12-03,19,False,Sjælland,weather
2017-12-10,26,False,Sjælland,weather
2017-12-17,13,False,Sjælland,weather
2017-12-24,19,False,Sjælland,weather
2017-12-31,20,False,Sjælland,weather
2018-01-07,19,False,Sjælland,weather
2018-01-14,24,False,Sjælland,weather
2018-01-21,19,False,Sjælland,weather
2018-01-28,24,False,Sjælland,weather
2018-02-04,24,False,Sjælland,weather
2018-02-11,25,False,Sjælland,weather
2018-02-18,28,False,Sjælland,weather
2018-02-25,48,False,Sjælland,weather
2018-03-04,37,False,Sjælland,weather
2018-03-11,25,False,Sjælland,weather
2018-03-18,34,False,Sjælland,weather
2018-03-25,37,False,Sjælland,weather
2018-04-01,37,False,Sjælland,weather
2018-04-08,34,False,Sjælland,weather
2018-04-15,31,False,Sjælland,weather
2018-04-22,43,False,Sjælland,weather
2018-04-29,43,False,Sjælland,weather
2018-05-06,49,False,Sjælland,weather
2018-05-13,47,False,Sjælland,weather
2018-05-20,39,False,Sjælland,weather
2018-05-27,48,False,Sjælland,weather
2018-06-03,43,False,Sjælland,weather
2018-06-10,48,False,Sjælland,weather
2018-06-17,39,False,Sjælland,weather
2018-06-24,35,False,Sjælland,weather
2018-07-01,46,False,Sjælland,weather
2018-07-08,60,False,Sjælland,weather
2018-07-15,66,False,Sjælland,weather
2018-07-22,91,False,Sjælland,weather
2018-07-29,74,False,Sjælland,weather
2018-08-05,100,False,Sjælland,weather
2018-08-12,64,False,Sjælland,weather
2018-08-19,61,False,Sjælland,weather
2018-08-26,51,False,Sjælland,weather
2018-09-02,53,False,Sjælland,weather
2018-09-09,41,False,Sjælland,weather
2018-09-16,49,False,Sjælland,weather
2018-09-23,47,False,Sjælland,weather
2018-09-30,37,False,Sjælland,weather
2018-10-07,36,False,Sjælland,weather
2018-10-14,36,False,Sjælland,weather
2018-10-21,37,False,Sjælland,weather
2018-10-28,33,False,Sjælland,weather
2018-11-04,27,False,Sjælland,weather
2018-11-11,31,False,Sjælland,weather
2018-11-18,26,False,Sjælland,weather
2018-11-25,26,False,Sjælland,weather
2018-12-02,28,False,Sjælland,weather
2018-12-09,28,False,Sjælland,weather
2018-12-16,26,False,Sjælland,weather
2018-12-23,30,False,Sjælland,weather
2018-12-30,37,False,Sjælland,weather
2019-01-06,34,False,Sjælland,weather
2019-01-13,39,False,Sjælland,weather
2019-01-20,43,False,Sjælland,weather
2019-01-27,38,False,Sjælland,weather
2019-02-03,37,False,Sjælland,weather
2019-02-10,42,False,Sjælland,weather
2019-02-17,39,False,Sjælland,weather
2019-02-24,35,False,Sjælland,weather
2019-03-03,49,False,Sjælland,weather
2019-03-10,33,False,Sjælland,weather
2019-03-17,32,False,Sjælland,weather
2019-03-24,27,False,Sjælland,weather
2019-03-31,31,False,Sjælland,weather
2019-04-07,44,False,Sjælland,weather
2019-04-14,35,False,Sjælland,weather
2019-04-21,48,False,Sjælland,weather
2019-04-28,49,False,Sjælland,weather
2019-05-05,37,False,Sjælland,weather
2019-05-12,48,False,Sjælland,weather
2019-05-19,60,False,Sjælland,weather
2019-05-26,52,False,Sjælland,weather
2019-06-02,66,False,Sjælland,weather
2019-06-09,71,False,Sjælland,weather
2019-06-16,58,False,Sjælland,weather
2019-06-23,54,False,Sjælland,weather
2019-06-30,84,False,Sjælland,weather
2019-07-07,58,False,Sjælland,weather
2019-07-14,70,False,Sjælland,weather
2019-07-21,74,False,Sjælland,weather
2019-07-28,81,False,Sjælland,weather
2019-08-04,77,False,Sjælland,weather
2019-08-11,65,False,Sjælland,weather
2019-08-18,39,False,Sjælland,weather
2019-08-25,60,False,Sjælland,weather
2019-09-01,46,False,Sjælland,weather
2019-09-08,41,False,Sjælland,weather
2019-09-15,37,False,Sjælland,weather
2019-09-22,26,False,Sjælland,weather
2019-09-29,36,False,Sjælland,weather
2019-10-06,45,False,Sjælland,weather
2019-10-13,49,False,Sjælland,weather
2019-10-20,34,False,Sjælland,weather
2019-10-27,38,False,Sjælland,weather
2019-11-03,30,False,Sjælland,weather
2019-11-10,31,False,Sjælland,weather
2019-11-17,31,False,Sjælland,weather
2019-11-24,30,False,Sjælland,weather
2019-12-01,35,False,Sjælland,weather
2019-12-08,35,False,Sjælland,weather
2019-12-15,27,False,Sjælland,weather
2019-12-22,29,False,Sjælland,weather
2019-12-29,28,False,Sjælland,weather
2020-01-05,33,False,Sjælland,weather
2020-01-12,36,False,Sjælland,weather
2020-01-19,30,False,Sjælland,weather
2020-01-26,29,False,Sjælland,weather
2020-02-02,44,False,Sjælland,weather
2020-02-09,49,False,Sjælland,weather
2020-02-16,39,False,Sjælland,weather
2020-02-23,45,False,Sjælland,weather
2020-03-01,32,False,Sjælland,weather
2020-03-08,37,False,Sjælland,weather
2020-03-15,30,False,Sjælland,weather
2020-03-22,28,False,Sjælland,weather
2020-03-29,41,False,Sjælland,weather
2020-04-05,43,False,Sjælland,weather
2020-04-12,37,False,Sjælland,weather
2020-04-19,40,False,Sjælland,weather
2020-04-26,44,False,Sjælland,weather
2020-05-03,39,False,Sjælland,weather
2020-05-10,49,False,Sjælland,weather
2020-05-17,56,False,Sjælland,weather
2020-05-24,49,False,Sjælland,weather
2020-05-31,70,False,Sjælland,weather
2020-06-07,68,False,Sjælland,weather
2020-06-14,73,False,Sjælland,weather
2020-06-21,68,False,Sjælland,weather
2020-06-28,81,False,Sjælland,weather
2020-07-05,73,False,Sjælland,weather
2020-07-12,66,False,Sjælland,weather
2020-07-19,79,False,Sjælland,weather
2020-07-26,66,False,Sjælland,weather
2020-08-02,67,False,Sjælland,weather
2020-08-09,57,False,Sjælland,weather
2020-08-16,86,False,Sjælland,weather
2020-08-23,67,False,Sjælland,weather
2020-08-30,50,False,Sjælland,weather
2020-09-06,49,False,Sjælland,weather
2020-09-13,42,False,Sjælland,weather
2020-09-20,46,False,Sjælland,weather
2020-09-27,39,False,Sjælland,weather
2020-10-04,43,False,Sjælland,weather
2020-10-11,36,False,Sjælland,weather
2020-10-18,34,False,Sjælland,weather
2020-10-25,36,False,Sjælland,weather
2020-11-01,29,False,Sjælland,weather
2020-11-08,24,False,Sjælland,weather
2020-11-15,31,False,Sjælland,weather
2020-11-22,22,False,Sjælland,weather
2020-11-29,26,False,Sjælland,weather
2020-12-06,25,False,Sjælland,weather
2020-12-13,23,False,Sjælland,weather
2020-12-20,34,False,Sjælland,weather
2020-12-27,30,False,Sjælland,weather
2021-01-03,36,False,Sjælland,weather
2021-01-10,41,False,Sjælland,weather
2021-01-17,30,False,Sjælland,weather
2021-01-24,31,False,Sjælland,weather
2021-01-31,40,False,Sjælland,weather
2021-02-07,50,False,Sjælland,weather
2021-02-14,43,False,Sjælland,weather
2021-02-21,27,False,Sjælland,weather
2021-02-28,30,False,Sjælland,weather
2021-03-07,41,False,Sjælland,weather
2021-03-14,34,False,Sjælland,weather
2021-03-21,36,False,Sjælland,weather
2021-03-28,42,False,Sjælland,weather
2021-04-04,42,False,Sjælland,weather
2021-04-11,41,False,Sjælland,weather
2021-04-18,38,False,Sjælland,weather
2021-04-25,46,False,Sjælland,weather
2021-05-02,61,False,Sjælland,weather
2021-05-09,58,False,Sjælland,weather
2021-05-16,61,False,Sjælland,weather
2021-05-23,53,False,Sjælland,weather
2021-05-30,59,False,Sjælland,weather
2021-06-06,56,False,Sjælland,weather
2021-06-13,64,False,Sjælland,weather
2021-06-20,73,False,Sjælland,weather
2021-06-27,86,False,Sjælland,weather
2021-07-04,96,False,Sjælland,weather
2021-07-11,78,False,Sjælland,weather
2021-07-18,69,False,Sjælland,weather
2021-07-25,99,False,Sjælland,weather
2021-08-01,61,False,Sjælland,weather
2021-08-08,78,False,Sjælland,weather
2021-08-15,64,False,Sjælland,weather
2021-08-22,61,False,Sjælland,weather
2021-08-29,51,False,Sjælland,weather
2021-09-05,51,False,Sjælland,weather
2021-09-12,57,False,Sjælland,weather
2021-09-19,55,False,Sjælland,weather
2021-09-26,58,False,Sjælland,weather
2021-10-03,42,False,Sjælland,weather
2021-10-10,48,False,Sjælland,weather
2021-10-17,58,False,Sjælland,weather
2021-10-24,40,False,Sjælland,weather
2021-10-31,36,False,Sjælland,weather
2021-11-07,32,False,Sjælland,weather
2021-11-14,26,False,Sjælland,weather
2021-11-21,35,True,Sjælland,weather
2016-11-27,31,False,Syddanmark,News
2016-12-04,29,False,Syddanmark,News
2016-12-11,25,False,Syddanmark,News
2016-12-18,40,False,Syddanmark,News
2016-12-25,51,False,Syddanmark,News
2017-01-01,40,False,Syddanmark,News
2017-01-08,38,False,Syddanmark,News
2017-01-15,37,False,Syddanmark,News
2017-01-22,28,False,Syddanmark,News
2017-01-29,34,False,Syddanmark,News
2017-02-05,37,False,Syddanmark,News
2017-02-12,35,False,Syddanmark,News
2017-02-19,32,False,Syddanmark,News
2017-02-26,32,False,Syddanmark,News
2017-03-05,34,False,Syddanmark,News
2017-03-12,28,False,Syddanmark,News
2017-03-19,35,False,Syddanmark,News
2017-03-26,29,False,Syddanmark,News
2017-04-02,37,False,Syddanmark,News
2017-04-09,36,False,Syddanmark,News
2017-04-16,40,False,Syddanmark,News
2017-04-23,32,False,Syddanmark,News
2017-04-30,36,False,Syddanmark,News
2017-05-07,35,False,Syddanmark,News
2017-05-14,44,False,Syddanmark,News
2017-05-21,46,False,Syddanmark,News
2017-05-28,33,False,Syddanmark,News
2017-06-04,41,False,Syddanmark,News
2017-06-11,41,False,Syddanmark,News
2017-06-18,36,False,Syddanmark,News
2017-06-25,40,False,Syddanmark,News
2017-07-02,34,False,Syddanmark,News
2017-07-09,34,False,Syddanmark,News
2017-07-16,40,False,Syddanmark,News
2017-07-23,39,False,Syddanmark,News
2017-07-30,51,False,Syddanmark,News
2017-08-06,49,False,Syddanmark,News
2017-08-13,44,False,Syddanmark,News
2017-08-20,66,False,Syddanmark,News
2017-08-27,53,False,Syddanmark,News
2017-09-03,54,False,Syddanmark,News
2017-09-10,53,False,Syddanmark,News
2017-09-17,44,False,Syddanmark,News
2017-09-24,39,False,Syddanmark,News
2017-10-01,51,False,Syddanmark,News
2017-10-08,49,False,Syddanmark,News
2017-10-15,51,False,Syddanmark,News
2017-10-22,45,False,Syddanmark,News
2017-10-29,44,False,Syddanmark,News
2017-11-05,43,False,Syddanmark,News
2017-11-12,43,False,Syddanmark,News
2017-11-19,48,False,Syddanmark,News
2017-11-26,42,False,Syddanmark,News
2017-12-03,46,False,Syddanmark,News
2017-12-10,47,False,Syddanmark,News
2017-12-17,49,False,Syddanmark,News
2017-12-24,39,False,Syddanmark,News
2017-12-31,50,False,Syddanmark,News
2018-01-07,42,False,Syddanmark,News
2018-01-14,44,False,Syddanmark,News
2018-01-21,41,False,Syddanmark,News
2018-01-28,44,False,Syddanmark,News
2018-02-04,56,False,Syddanmark,News
2018-02-11,67,False,Syddanmark,News
2018-02-18,47,False,Syddanmark,News
2018-02-25,52,False,Syddanmark,News
2018-03-04,56,False,Syddanmark,News
2018-03-11,37,False,Syddanmark,News
2018-03-18,44,False,Syddanmark,News
2018-03-25,54,False,Syddanmark,News
2018-04-01,52,False,Syddanmark,News
2018-04-08,43,False,Syddanmark,News
2018-04-15,55,False,Syddanmark,News
2018-04-22,61,False,Syddanmark,News
2018-04-29,40,False,Syddanmark,News
2018-05-06,46,False,Syddanmark,News
2018-05-13,40,False,Syddanmark,News
2018-05-20,43,False,Syddanmark,News
2018-05-27,50,False,Syddanmark,News
2018-06-03,44,False,Syddanmark,News
2018-06-10,47,False,Syddanmark,News
2018-06-17,43,False,Syddanmark,News
2018-06-24,49,False,Syddanmark,News
2018-07-01,45,False,Syddanmark,News
2018-07-08,57,False,Syddanmark,News
2018-07-15,54,False,Syddanmark,News
2018-07-22,53,False,Syddanmark,News
2018-07-29,63,False,Syddanmark,News
2018-08-05,42,False,Syddanmark,News
2018-08-12,47,False,Syddanmark,News
2018-08-19,41,False,Syddanmark,News
2018-08-26,49,False,Syddanmark,News
2018-09-02,45,False,Syddanmark,News
2018-09-09,43,False,Syddanmark,News
2018-09-16,45,False,Syddanmark,News
2018-09-23,59,False,Syddanmark,News
2018-09-30,49,False,Syddanmark,News
2018-10-07,51,False,Syddanmark,News
2018-10-14,51,False,Syddanmark,News
2018-10-21,53,False,Syddanmark,News
2018-10-28,39,False,Syddanmark,News
2018-11-04,51,False,Syddanmark,News
2018-11-11,55,False,Syddanmark,News
2018-11-18,48,False,Syddanmark,News
2018-11-25,50,False,Syddanmark,News
2018-12-02,41,False,Syddanmark,News
2018-12-09,49,False,Syddanmark,News
2018-12-16,49,False,Syddanmark,News
2018-12-23,53,False,Syddanmark,News
2018-12-30,69,False,Syddanmark,News
2019-01-06,46,False,Syddanmark,News
2019-01-13,50,False,Syddanmark,News
2019-01-20,52,False,Syddanmark,News
2019-01-27,52,False,Syddanmark,News
2019-02-03,49,False,Syddanmark,News
2019-02-10,42,False,Syddanmark,News
2019-02-17,45,False,Syddanmark,News
2019-02-24,50,False,Syddanmark,News
2019-03-03,51,False,Syddanmark,News
2019-03-10,48,False,Syddanmark,News
2019-03-17,48,False,Syddanmark,News
2019-03-24,48,False,Syddanmark,News
2019-03-31,42,False,Syddanmark,News
2019-04-07,42,False,Syddanmark,News
2019-04-14,61,False,Syddanmark,News
2019-04-21,54,False,Syddanmark,News
2019-04-28,44,False,Syddanmark,News
2019-05-05,46,False,Syddanmark,News
2019-05-12,47,False,Syddanmark,News
2019-05-19,46,False,Syddanmark,News
2019-05-26,50,False,Syddanmark,News
2019-06-02,54,False,Syddanmark,News
2019-06-09,51,False,Syddanmark,News
2019-06-16,56,False,Syddanmark,News
2019-06-23,61,False,Syddanmark,News
2019-06-30,49,False,Syddanmark,News
2019-07-07,47,False,Syddanmark,News
2019-07-14,52,False,Syddanmark,News
2019-07-21,53,False,Syddanmark,News
2019-07-28,58,False,Syddanmark,News
2019-08-04,52,False,Syddanmark,News
2019-08-11,53,False,Syddanmark,News
2019-08-18,53,False,Syddanmark,News
2019-08-25,57,False,Syddanmark,News
2019-09-01,52,False,Syddanmark,News
2019-09-08,47,False,Syddanmark,News
2019-09-15,48,False,Syddanmark,News
2019-09-22,48,False,Syddanmark,News
2019-09-29,46,False,Syddanmark,News
2019-10-06,43,False,Syddanmark,News
2019-10-13,50,False,Syddanmark,News
2019-10-20,46,False,Syddanmark,News
2019-10-27,48,False,Syddanmark,News
2019-11-03,39,False,Syddanmark,News
2019-11-10,40,False,Syddanmark,News
2019-11-17,44,False,Syddanmark,News
2019-11-24,36,False,Syddanmark,News
2019-12-01,46,False,Syddanmark,News
2019-12-08,44,False,Syddanmark,News
2019-12-15,49,False,Syddanmark,News
2019-12-22,39,False,Syddanmark,News
2019-12-29,50,False,Syddanmark,News
2020-01-05,52,False,Syddanmark,News
2020-01-12,48,False,Syddanmark,News
2020-01-19,43,False,Syddanmark,News
2020-01-26,47,False,Syddanmark,News
2020-02-02,48,False,Syddanmark,News
2020-02-09,51,False,Syddanmark,News
2020-02-16,40,False,Syddanmark,News
2020-02-23,46,False,Syddanmark,News
2020-03-01,56,False,Syddanmark,News
2020-03-08,96,False,Syddanmark,News
2020-03-15,100,False,Syddanmark,News
2020-03-22,88,False,Syddanmark,News
2020-03-29,77,False,Syddanmark,News
2020-04-05,74,False,Syddanmark,News
2020-04-12,64,False,Syddanmark,News
2020-04-19,53,False,Syddanmark,News
2020-04-26,54,False,Syddanmark,News
2020-05-03,58,False,Syddanmark,News
2020-05-10,55,False,Syddanmark,News
2020-05-17,56,False,Syddanmark,News
2020-05-24,49,False,Syddanmark,News
2020-05-31,44,False,Syddanmark,News
2020-06-07,47,False,Syddanmark,News
2020-06-14,57,False,Syddanmark,News
2020-06-21,59,False,Syddanmark,News
2020-06-28,52,False,Syddanmark,News
2020-07-05,47,False,Syddanmark,News
2020-07-12,52,False,Syddanmark,News
2020-07-19,49,False,Syddanmark,News
2020-07-26,55,False,Syddanmark,News
2020-08-02,58,False,Syddanmark,News
2020-08-09,55,False,Syddanmark,News
2020-08-16,47,False,Syddanmark,News
2020-08-23,48,False,Syddanmark,News
2020-08-30,45,False,Syddanmark,News
2020-09-06,55,False,Syddanmark,News
2020-09-13,54,False,Syddanmark,News
2020-09-20,53,False,Syddanmark,News
2020-09-27,50,False,Syddanmark,News
2020-10-04,53,False,Syddanmark,News
2020-10-11,52,False,Syddanmark,News
2020-10-18,72,False,Syddanmark,News
2020-10-25,62,False,Syddanmark,News
2020-11-01,95,False,Syddanmark,News
2020-11-08,58,False,Syddanmark,News
2020-11-15,60,False,Syddanmark,News
2020-11-22,58,False,Syddanmark,News
2020-11-29,54,False,Syddanmark,News
2020-12-06,65,False,Syddanmark,News
2020-12-13,72,False,Syddanmark,News
2020-12-20,70,False,Syddanmark,News
2020-12-27,68,False,Syddanmark,News
2021-01-03,69,False,Syddanmark,News
2021-01-10,69,False,Syddanmark,News
2021-01-17,60,False,Syddanmark,News
2021-01-24,62,False,Syddanmark,News
2021-01-31,60,False,Syddanmark,News
2021-02-07,58,False,Syddanmark,News
2021-02-14,68,False,Syddanmark,News
2021-02-21,64,False,Syddanmark,News
2021-02-28,55,False,Syddanmark,News
2021-03-07,53,False,Syddanmark,News
2021-03-14,63,False,Syddanmark,News
2021-03-21,58,False,Syddanmark,News
2021-03-28,53,False,Syddanmark,News
2021-04-04,52,False,Syddanmark,News
2021-04-11,52,False,Syddanmark,News
2021-04-18,54,False,Syddanmark,News
2021-04-25,49,False,Syddanmark,News
2021-05-02,53,False,Syddanmark,News
2021-05-09,56,False,Syddanmark,News
2021-05-16,52,False,Syddanmark,News
2021-05-23,52,False,Syddanmark,News
2021-05-30,49,False,Syddanmark,News
2021-06-06,55,False,Syddanmark,News
2021-06-13,62,False,Syddanmark,News
2021-06-20,56,False,Syddanmark,News
2021-06-27,56,False,Syddanmark,News
2021-07-04,58,False,Syddanmark,News
2021-07-11,52,False,Syddanmark,News
2021-07-18,54,False,Syddanmark,News
2021-07-25,56,False,Syddanmark,News
2021-08-01,61,False,Syddanmark,News
2021-08-08,56,False,Syddanmark,News
2021-08-15,59,False,Syddanmark,News
2021-08-22,50,False,Syddanmark,News
2021-08-29,61,False,Syddanmark,News
2021-09-05,47,False,Syddanmark,News
2021-09-12,50,False,Syddanmark,News
2021-09-19,53,False,Syddanmark,News
2021-09-26,48,False,Syddanmark,News
2021-10-03,52,False,Syddanmark,News
2021-10-10,56,False,Syddanmark,News
2021-10-17,50,False,Syddanmark,News
2021-10-24,54,False,Syddanmark,News
2021-10-31,50,False,Syddanmark,News
2021-11-07,57,False,Syddanmark,News
2021-11-14,61,False,Syddanmark,News
2021-11-21,54,True,Syddanmark,News
2016-11-27,71,False,Syddanmark,Movies
2016-12-04,71,False,Syddanmark,Movies
2016-12-11,68,False,Syddanmark,Movies
2016-12-18,79,False,Syddanmark,Movies
2016-12-25,97,False,Syddanmark,Movies
2017-01-01,68,False,Syddanmark,Movies
2017-01-08,73,False,Syddanmark,Movies
2017-01-15,87,False,Syddanmark,Movies
2017-01-22,88,False,Syddanmark,Movies
2017-01-29,71,False,Syddanmark,Movies
2017-02-05,71,False,Syddanmark,Movies
2017-02-12,86,False,Syddanmark,Movies
2017-02-19,67,False,Syddanmark,Movies
2017-02-26,72,False,Syddanmark,Movies
