,City,Elbil,interval,week,year
359,Holstebro,33.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
360,Hvidovre,40.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
361,Kastrup,21.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
362,Kolding,36.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
363,Lyngby,30.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
364,Næstved,45.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
365,Odder,32.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
366,Odense,28.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
367,Randers,29.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
368,Ringsted,40.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
369,Roskilde,27.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
370,Rødovre,45.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
371,Samsø Municipality,35.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
372,Silkeborg,37.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
373,Skive,28.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
374,Slagelse,39.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
375,Svendborg,32.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
376,Søborg,28.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
377,Taastrup,39.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
378,Vejle,26.0,2017-03-27T00 2017-04-02T00,14.0,2017.0
379,Aalborg,38.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
380,Aarhus,36.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
381,Copenhagen,40.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
382,Fanø,46.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
383,Fredericia,29.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
384,Frederiksberg,43.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
385,Glostrup,48.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
386,Greve Strand,48.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
387,Haderslev,38.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
388,Hellerup,37.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
389,Helsinge,100.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
390,Herning,42.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
391,Hjørring,48.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
392,Kastrup,32.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
393,Kolding,25.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
394,Lyngby,31.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
395,Næstved,54.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
396,Odder,43.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
397,Odense,24.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
398,Randers,40.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
399,Roskilde,29.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
400,Samsø Municipality,37.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
401,Silkeborg,17.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
402,Skive,49.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
403,Slagelse,43.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
404,Svendborg,49.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
405,Søborg,75.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
406,Sønderborg,34.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
407,Taastrup,71.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
408,Thisted,57.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
409,Vejle,40.0,2017-04-03T00 2017-04-09T00,15.0,2017.0
410,Aalborg,49.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
411,Aarhus,48.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
412,Copenhagen,44.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
413,Esbjerg,52.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
414,Fanø,38.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
415,Fredericia,43.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
416,Frederiksberg,45.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
417,Glostrup,40.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
418,Haderslev,39.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
419,Helsingør,71.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
420,Holbæk,58.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
421,Holstebro,46.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
422,Hvidovre,41.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
423,Kastrup,47.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
424,Kolding,30.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
425,Lyngby,39.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
426,Marslet,100.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
427,Næstved,60.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
428,Odder,44.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
429,Odense,46.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
430,Randers,80.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
431,Roskilde,31.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
432,Samsø Municipality,59.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
433,Silkeborg,37.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
434,Skive,61.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
435,Søborg,47.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
436,Sønderborg,59.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
437,Vejle,38.0,2017-04-10T00 2017-04-16T00,16.0,2017.0
438,Aalborg,31.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
439,Aarhus,31.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
440,Ballerup,37.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
441,Birkerød,56.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
442,Bronderslev,65.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
443,Brøndby,28.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
444,Copenhagen,32.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
445,Dragør,100.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
446,Fanø,25.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
447,Farum,52.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
448,Fredensborg,64.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
449,Fredericia,33.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
450,Frederiksberg,35.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
451,Frederikshavn,31.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
452,Frederikssund,36.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
453,Galten,68.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
454,Gentofte,28.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
455,Gesten,39.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
456,Glostrup,37.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
457,Greve Strand,46.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
458,Gudhjem,0.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
459,Haderslev,33.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
460,Hadsten,57.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
461,Haslev,38.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
462,Hellerup,38.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
463,Helsinge,69.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
464,Helsingør,33.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
465,Herlev,26.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
466,Herning,25.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
467,Hillerød,38.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
468,Hjørring,20.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
469,Holbæk,16.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
470,Holstebro,25.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
471,Hvidovre,36.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
472,Hørsholm,34.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
473,Kalundborg,47.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
474,Karup,49.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
475,Kastrup,41.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
476,Kolding,34.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
477,Korsør,60.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
478,Lillerød,44.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
479,Lyngby,34.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
480,Lystrup,73.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
481,Marslet,34.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
482,Nordborg,65.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
483,Norresundby,37.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
484,Nykøbing Falster,34.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
485,Næstved,27.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
486,Odder,22.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
487,Odense,29.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
488,Randers,35.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
489,Ringsted,23.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
490,Risskov,26.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
491,Roskilde,38.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
492,Ry,72.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
493,Rødovre,39.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
494,Sabro,0.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
495,Samsø Municipality,29.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
496,Silkeborg,39.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
497,Skanderborg,32.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
498,Skive,26.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
499,Slagelse,23.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
500,Solrød Strand,57.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
501,Sorø,49.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
502,Svendborg,25.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
503,Søborg,39.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
504,Sønderborg,28.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
505,Taastrup,29.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
506,Thisted,33.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
507,Vejle,26.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
508,Vordingborg,41.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
509,Værløse,50.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
510,Ølstykke,54.0,2017-04-17T00 2017-04-23T00,17.0,2017.0
511,Aabenraa,30.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
512,Aalborg,26.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
513,Aarhus,14.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
514,Ballerup,21.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
515,Bjerringbro,81.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
516,Copenhagen,23.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
517,Fanø,18.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
518,Fredericia,22.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
519,Frederiksberg,19.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
520,Frederikshavn,47.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
521,Glostrup,28.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
522,Greve Strand,29.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
523,Gudhjem,0.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
524,Hellerup,22.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
525,Herlev,33.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
526,Herning,13.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
527,Hillerød,15.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
528,Hinnerup,96.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
529,Hjørring,36.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
530,Holbæk,19.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
531,Hvidovre,24.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
532,Kalundborg,37.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
533,Kastrup,28.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
534,Kolding,33.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
535,Lyngby,32.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
536,Nyborg,52.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
537,Nykøbing Falster,28.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
538,Næstved,25.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
539,Odder,33.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
540,Odense,21.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
541,Randers,21.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
542,Roskilde,36.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
543,Samsø Municipality,21.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
544,Silkeborg,29.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
545,Skanderborg,25.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
546,Skive,27.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
547,Skovlunde,100.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
548,Svendborg,26.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
549,Søborg,21.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
550,Sønderborg,18.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
551,Taastrup,18.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
552,Thisted,38.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
553,Vejle,25.0,2017-04-24T00 2017-04-30T00,18.0,2017.0
554,Aalborg,27.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
555,Aarhus,30.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
556,Ballerup,35.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
557,Copenhagen,44.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
558,Fanø,48.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
559,Fredericia,32.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
560,Frederiksberg,52.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
561,Glostrup,72.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
562,Greve Strand,73.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
563,Hellerup,37.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
564,Herlev,55.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
565,Herning,63.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
566,Hillerød,46.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
567,Holbæk,41.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
568,Holstebro,42.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
569,Hvidovre,42.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
570,Karup,66.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
571,Kastrup,44.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
572,Kolding,41.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
573,Køge,84.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
574,Lyngby,52.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
575,Middelfart,89.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
576,Næstved,28.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
577,Odder,53.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
578,Odense,37.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
579,Randers,65.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
580,Ringsted,70.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
581,Roskilde,26.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
582,Rødovre,70.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
583,Samsø Municipality,32.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
584,Silkeborg,52.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
585,Skive,39.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
586,Slagelse,37.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
587,Sorø,100.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
588,Svendborg,67.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
589,Søborg,41.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
590,Sønderborg,45.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
591,Taastrup,73.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
592,Vejle,68.0,2017-05-01T00 2017-05-07T00,19.0,2017.0
593,Aalborg,28.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
594,Aarhus,25.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
595,Aulum,0.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
596,Ballerup,33.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
597,Copenhagen,32.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
598,Esbjerg,35.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
599,Fanø,35.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
600,Fredericia,29.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
601,Frederiksberg,31.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
602,Glostrup,33.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
603,Greve Strand,93.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
604,Haderslev,29.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
605,Hellerup,36.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
606,Herlev,43.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
607,Herning,33.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
608,Hillerød,42.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
609,Holstebro,53.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
610,Hvidovre,30.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
611,Kastrup,39.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
612,Klarup,0.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
613,Kolding,41.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
614,Lyngby,37.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
615,Næstved,51.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
616,Odder,43.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
617,Odense,23.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
618,Randers,27.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
619,Ringsted,44.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
620,Roskilde,30.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
621,Samsø Municipality,30.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
622,Silkeborg,30.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
623,Skive,46.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
624,Slagelse,42.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
625,Smorum,100.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
626,Søborg,31.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
627,Sønderborg,32.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
628,Taastrup,55.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
629,Thisted,62.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
630,Vejle,25.0,2017-05-08T00 2017-05-14T00,20.0,2017.0
631,Aalborg,20.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
632,Aarhus,17.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
633,Copenhagen,25.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
634,Fanø,20.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
635,Fredericia,28.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
636,Frederiksberg,25.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
637,Frederikshavn,31.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
638,Frederiksværk,100.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
639,Glostrup,41.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
640,Hellerup,29.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
641,Herning,22.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
642,Holstebro,27.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
643,Hvidovre,44.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
644,Kastrup,21.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
645,Kolding,28.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
646,Lyngby,29.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
647,Odder,30.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
648,Odense,22.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
649,Randers,23.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
650,Ringsted,46.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
651,Roskilde,40.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
652,Samsø Municipality,23.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
653,Silkeborg,20.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
654,Skive,25.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
655,Sønderborg,51.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
656,Vejle,17.0,2017-05-15T00 2017-05-21T00,21.0,2017.0
657,Aalborg,24.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
658,Aarhus,21.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
659,Bagsværd,100.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
660,Copenhagen,37.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
661,Fanø,31.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
662,Frederiksberg,31.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
663,Glostrup,52.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
664,Haderslev,49.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
665,Herning,45.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
666,Hillerød,43.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
667,Hvidovre,44.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
668,Ishøj,92.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
669,Kastrup,34.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
670,Kolding,47.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
671,Lyngby,32.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
672,Odder,42.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
673,Odense,21.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
674,Randers,25.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
675,Ringsted,87.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
676,Roskilde,25.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
677,Samsø Municipality,37.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
678,Silkeborg,30.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
679,Skive,31.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
680,Søborg,79.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
681,Sønderborg,41.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
682,Thisted,91.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
683,Vejle,48.0,2017-05-22T00 2017-05-28T00,22.0,2017.0
684,Aalborg,46.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
685,Aarhus,35.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
686,Ballerup,67.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
687,Brande,96.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
688,Brøndby,84.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
689,Copenhagen,48.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
690,Fanø,44.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
691,Fredericia,45.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
692,Frederiksberg,54.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
693,Glostrup,42.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
694,Greve Strand,72.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
695,Haderslev,53.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
696,Hellerup,43.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
697,Herlev,69.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
698,Herning,39.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
699,Hjørring,79.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
700,Hobro,100.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
701,Holstebro,72.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
702,Kalundborg,93.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
703,Karup,85.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
704,Kastrup,61.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
705,Kolding,48.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
706,Lillerød,93.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
707,Lyngby,39.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
708,Næstved,40.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
709,Odder,39.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
710,Odense,46.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
711,Randers,54.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
712,Ringsted,60.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
713,Roskilde,42.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
714,Samsø Municipality,30.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
715,Silkeborg,61.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
716,Skive,28.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
717,Skørping,0.0,2017-05-29T00 2017-06-04T00,23.0,2017.0
