"","Area_ID","Area_name.x","year","pop","Area_name.y","pop_density"
"6515",477,"Gevninge","2021",1662,"Gevninge",2064.6
"6516",478,"Lejre","2021",2834,"Lejre",1618.5
"6517",479,"Øm","2021",448,"Øm",1280
"6518",480,"Kirke","2021",1702,"Kirke",1532
"6519",481,"Torkilstrup","2021",247,"Torkilstrup",1506.1
"6520",482,"Kirke","2021",2228,"Kirke",1558
"6521",483,"Sæby","2021",333,"Sæby",1332
"6522",484,"Kirke","2021",4222,"Kirke",1827.7
"6523",485,"Ejby","2021",1957,"Ejby",1616
"6524",486,"Lyndby","2021",559,"Lyndby",1620.3
"6525",487,"Englerup","2021",291,"Englerup",1187.8
"6526",488,"Vester","2021",463,"Vester",1596.6
"6527",489,"Osted","2021",2172,"Osted",1450.9
"6528",490,"Kirke","2021",956,"Kirke",1747.7
"6529",491,"Herslev","2021",221,"Herslev",1589.9
"6530",492,"Gøderup","2021",211,"Gøderup",1034.3
"6531",493,"Lindenborg","2021",218,"Lindenborg",584.5
"6532",494,"Kyndeløse","2021",516,"Kyndeløse",390.3
"6533",496,"Landdistrikter","2021",6181,"Landdistrikter",27.6
"6534",498,"Dannemare","2021",408,"Dannemare",811.1
"6535",499,"Rødbyhavn","2021",1586,"Rødbyhavn",720.3
"6536",500,"Rødby","2021",2024,"Rødby",1254.8
"6537",501,"Errindlev","2021",263,"Errindlev",799.4
"6538",502,"Langø","2021",289,"Langø",696.4
"6539",503,"Horslunde","2021",619,"Horslunde",821
"6540",504,"Utterslev","2021",209,"Utterslev",488.3
"6541",505,"Sandby","2021",350,"Sandby",851.6
"6542",506,"Branderslev","2021",202,"Branderslev",874.5
"6543",507,"Holeby","2021",1384,"Holeby",1017.6
"6544",508,"Hillested","2021",234,"Hillested",801.4
"6545",509,"Nakskov","2021",12546,"Nakskov",1441.2
"6546",510,"Stokkemarke","2021",403,"Stokkemarke",739.5
"6547",511,"Søllested","2021",1345,"Søllested",1070
"6548",512,"Nørreballe","2021",489,"Nørreballe",821.8
"6549",513,"Bandholm","2021",487,"Bandholm",842.6
"6550",514,"Hunseby","2021",410,"Hunseby",940.4
"6551",518,"Maribo","2021",5734,"Maribo",1405.7
"6552",520,"Landdistrikter","2021",11517,"Landdistrikter",13.4
"6553",523,"Everdrup","2021",244,"Everdrup",1119.3
"6554",524,"Glumsø","2021",2131,"Glumsø",1560
"6555",525,"Fensmark","2021",5046,"Fensmark",1557.9
"6556",526,"Gelsted","2021",1174,"Gelsted",1795.1
"6557",527,"Holme-Olstrup","2021",1239,"Holme-Olstrup",950.2
"6558",528,"Næstved","2021",43890,"Næstved",2024.9
"6559",529,"Rønnebæk","2021",557,"Rønnebæk",2126
"6560",530,"Mogenstrup","2021",2011,"Mogenstrup",1272
"6561",531,"Sandved","2021",704,"Sandved",1391.3
"6562",532,"Tornemark","2021",313,"Tornemark",948.5
"6563",533,"Hyllinge","2021",460,"Hyllinge",1138.6
"6564",534,"Menstrup","2021",256,"Menstrup",1113
"6565",535,"Skraverup","2021",210,"Skraverup",1044.8
"6566",536,"Karrebæksminde","2021",1790,"Karrebæksminde",1094.1
"6567",537,"Lov","2021",575,"Lov",1327.9
"6568",538,"Toksværd","2021",828,"Toksværd",1189.7
"6569",539,"Fuglebjerg","2021",2287,"Fuglebjerg",1563.2
"6570",540,"Skelby","2021",303,"Skelby",1246.9
"6571",541,"Tappernøje","2021",1663,"Tappernøje",975.4
"6572",542,"Herlufmagle","2021",1460,"Herlufmagle",1284.1
"6573",543,"Tybjerglille","2021",342,"Tybjerglille",1425
"6574",545,"Vallensved","2021",214,"Vallensved",1000
"6575",546,"Enø","2021",357,"Enø",249.7
"6576",548,"Landdistrikter","2021",14911,"Landdistrikter",23.5
"6577",550,"Grænge","2021",353,"Grænge",777.5
"6578",551,"Toreby","2021",616,"Toreby",787.7
"6579",552,"Hasselø","2021",216,"Hasselø",1687.5
"6580",553,"Nagelsti","2021",516,"Nagelsti",1582.8
"6581",554,"Nykøbing","2021",16980,"Nykøbing",2120.1
"6582",555,"Sundby","2021",3040,"Sundby",1302.5
"6583",556,"Systofte","2021",348,"Systofte",1784.6
"6584",558,"Kettinge","2021",541,"Kettinge",920.1
"6585",561,"Eskilstrup","2021",1071,"Eskilstrup",1219.8
"6586",563,"Tingsted","2021",220,"Tingsted",1032.9
"6587",564,"Ønslev","2021",394,"Ønslev",1193.9
"6588",565,"Vålse","2021",221,"Vålse",877
"6589",566,"Orehoved","2021",441,"Orehoved",918.8
"6590",567,"Øster","2021",261,"Øster",881.8
"6591",568,"Nørre","2021",2346,"Nørre",1037.6
"6592",569,"Nysted","2021",1313,"Nysted",981.3
"6593",570,"Gedser","2021",679,"Gedser",739.7
"6594",571,"Væggerløse","2021",1321,"Væggerløse",1250.9
"6595",572,"Idestrup","2021",1147,"Idestrup",1309.4
"6596",573,"Sønder","2021",299,"Sønder",1823.2
"6597",574,"Øster","2021",225,"Øster",789.5
"6598",575,"Sakskøbing","2021",4549,"Sakskøbing",1295.3
"6599",576,"Horbelev","2021",576,"Horbelev",1037.8
"6600",577,"Horreby","2021",298,"Horreby",1038.3
"6601",578,"Guldborg","2021",535,"Guldborg",1153
"6602",579,"Stubbekøbing","2021",2230,"Stubbekøbing",1257
"6603",583,"Nordbyen","2021",1743,"Nordbyen",1403.4
"6604",584,"Nykøbing","2021",310,"Nykøbing",102.3
"6605",585,"Marielyst","2021",726,"Marielyst",187
"6606",587,"Landdistrikter","2021",16770,"Landdistrikter",19.4
"6607",589,"Køng","2021",925,"Køng",778
"6608",590,"Lundby","2021",829,"Lundby",1363.5
"6609",591,"Bårse","2021",494,"Bårse",1040
"6610",592,"Stensved","2021",1527,"Stensved",1544
"6611",593,"Klarskov","2021",211,"Klarskov",1379.1
"6612",595,"Vordingborg","2021",11973,"Vordingborg",1484.9
"6613",596,"Borre","2021",254,"Borre",543.9
"6614",597,"Kalvehave","2021",590,"Kalvehave",1006.8
"6615",598,"Stege","2021",3802,"Stege",1409.2
"6616",600,"Bogø","2021",942,"Bogø",576.1
"6617",601,"Store","2021",581,"Store",797
"6618",602,"Præstø","2021",3834,"Præstø",1548.5
"6619",603,"Skibinge","2021",349,"Skibinge",1175.1
"6620",604,"Gammel","2021",751,"Gammel",833.5
"6621",605,"Allerslev","2021",239,"Allerslev",810.2
"6622",606,"Nyråd","2021",2472,"Nyråd",1563.6
"6623",607,"Ørslev","2021",1870,"Ørslev",1136.8
"6624",608,"Langebæk","2021",246,"Langebæk",1078.9
"6625",609,"Mern","2021",992,"Mern",1333.3
"6626",612,"Landdistrikter","2021",12315,"Landdistrikter",20.7
"6627",614,"Allinge-Sandvig","2021",1486,"Allinge-Sandvig",832
"6628",615,"Hasle","2021",1645,"Hasle",1429.2
"6629",616,"Svaneke","2021",1102,"Svaneke",1572
"6630",617,"Årsdale","2021",335,"Årsdale",938.4
"6631",618,"Aakirkeby","2021",2115,"Aakirkeby",1236.8
"6632",619,"Pedersker","2021",225,"Pedersker",1004.5
"6633",620,"Snogebæk","2021",696,"Snogebæk",515.6
"6634",621,"Nexø","2021",3686,"Nexø",1663.4
"6635",622,"Tejn","2021",863,"Tejn",583.1
"6636",623,"Østerlars","2021",242,"Østerlars",880
"6637",625,"Østermarie","2021",476,"Østermarie",931.5
"6638",626,"Lobbæk","2021",335,"Lobbæk",1000
"6639",627,"Nyker","2021",708,"Nyker",1385.5
"6640",628,"Vestermarie","2021",244,"Vestermarie",1119.3
"6641",629,"Klemensker","2021",610,"Klemensker",1015
"6642",630,"Rønne","2021",13796,"Rønne",1695.7
"6643",631,"Balka","2021",201,"Balka",347.2
"6644",632,"Muleby","2021",509,"Muleby",1067.1
"6645",633,"Nylars","2021",211,"Nylars",814.7
"6646",634,"Gudhjem","2021",762,"Gudhjem",918.1
"6647",636,"Landdistrikter","2021",9264,"Landdistrikter",16.4
"6648",638,"Middelfart","2021",15986,"Middelfart",1492.1
"6649",639,"Vejlby","2021",215,"Vejlby",849.8
"6650",640,"Brenderup","2021",1399,"Brenderup",915
"6651",641,"Fjelsted","2021",305,"Fjelsted",651.7
"6652",642,"Harndrup","2021",616,"Harndrup",726.4
"6653",643,"Gelsted","2021",1716,"Gelsted",1182.6
"6654",644,"Båring","2021",930,"Båring",1010.9
"6655",645,"Nørre","2021",2979,"Nørre",1302
"6656",646,"Strib","2021",4817,"Strib",1534.1
"6657",647,"Ejby","2021",2153,"Ejby",1107.5
"6658",648,"Kauslunde","2021",514,"Kauslunde",846.8
"6659",649,"Røjle","2021",240,"Røjle",1071.4
"6660",652,"Landdistrikter","2021",7207,"Landdistrikter",26.3
"6661",654,"Landdistrikter","2021",90,"Landdistrikter",254.2
"6662",656,"Verninge","2021",779,"Verninge",1194.8
"6663",657,"Grønnemose","2021",361,"Grønnemose",587.9
"6664",658,"Turup","2021",343,"Turup",1289.5
"6665",659,"Glamsbjerg","2021",3293,"Glamsbjerg",1068.8
"6666",660,"Assens","2021",6060,"Assens",1289.1
"6667",661,"Skallebølle","2021",697,"Skallebølle",1288.4
"6668",662,"Gelsted","2021",12,"Gelsted",1000
"6669",663,"Tommerup","2021",2491,"Tommerup",1648.6
"6670",664,"Tommerup","2021",1558,"Tommerup",1116.8
"6671",665,"Jordløse","2021",331,"Jordløse",747.2
"6672",666,"Brylle","2021",1285,"Brylle",1227.3
"6673",667,"Ebberup","2021",1207,"Ebberup",1000
"6674",668,"Flemløse","2021",601,"Flemløse",742.9
"6675",669,"Snave","2021",218,"Snave",703.2
"6676",670,"Haarby","2021",2477,"Haarby",1044.3
"6677",671,"Aarup","2021",3233,"Aarup",1411.2
"6678",672,"Skalbjerg","2021",608,"Skalbjerg",1158.1
"6679",673,"Vissenbjerg","2021",3214,"Vissenbjerg",1209.6
"6680",674,"Ørsted","2021",230,"Ørsted",1074.8
"6681",677,"Nårup","2021",221,"Nårup",917
"6682",679,"Landdistrikter","2021",11608,"Landdistrikter",23.9
"6683",681,"Espe","2021",509,"Espe",1244.5
"6684",682,"Gislev","2021",1270,"Gislev",1220
"6685",683,"Millinge","2021",512,"Millinge",951.7
"6686",684,"Diernæs","2021",298,"Diernæs",1262.7
"6687",685,"Svanninge","2021",225,"Svanninge",1171.9
"6688",686,"Faaborg","2021",6966,"Faaborg",1530.7
"6689",687,"Bøjden","2021",281,"Bøjden",864.6
"6690",688,"Faldsled","2021",513,"Faldsled",758.9
"6691",689,"Horne","2021",844,"Horne",1047.1
"6692",690,"Håstrup","2021",343,"Håstrup",765.6
"6693",691,"Vejle","2021",1076,"Vejle",1210.3
"6694",692,"Vester","2021",430,"Vester",1046.2
"6695",693,"Korinth","2021",1001,"Korinth",1066
"6696",694,"Ringe","2021",6244,"Ringe",1294.1
"6697",696,"Ryslinge","2021",1768,"Ryslinge",1271
"6698",697,"Nørre","2021",1490,"Nørre",1065
"6699",698,"Brobyværk","2021",1055,"Brobyværk",1062.4
"6700",699,"Heden","2021",221,"Heden",792.1
"6701",700,"Søllinge","2021",224,"Søllinge",802.9
"6702",702,"Nørre","2021",2156,"Nørre",1491
"6703",703,"Årslev","2021",4113,"Årslev",1466.3
"6704",704,"Nørre","2021",919,"Nørre",1549.7
"6705",705,"Vester","2021",817,"Vester",1062.4
"6706",706,"Kværndrup","2021",1737,"Kværndrup",1363.4
"6707",707,"Ferritslev","2021",1037,"Ferritslev",1064.7
"6708",708,"Rolsted","2021",469,"Rolsted",1237.5
"6709",709,"Tarup","2021",277,"Tarup",1077.8
"6710",710,"Fjellerup","2021",200,"Fjellerup",1052.6
"6711",712,"Herringe","2021",201,"Herringe",779.1
"6712",714,"Åstrup","2021",213,"Åstrup",786
"6713",716,"Landdistrikter","2021",14245,"Landdistrikter",23.6
"6714",718,"Munkebo","2021",5536,"Munkebo",1443.9
"6715",719,"Rynkeby","2021",595,"Rynkeby",1400
"6716",720,"Rønninge","2021",276,"Rønninge",996.4
"6717",721,"Dalby","2021",308,"Dalby",974.7
"6718",722,"Mesinge","2021",314,"Mesinge",1082.8
"6719",723,"Kerteminde","2021",6008,"Kerteminde",1749.1
"6720",724,"Revninge","2021",220,"Revninge",763.9
"6721",726,"Birkende","2021",655,"Birkende",1021.8
"6722",727,"Langeskov","2021",4152,"Langeskov",1296.7
"6723",728,"Kertinge","2021",258,"Kertinge",824.3
"6724",729,"Marslev","2021",693,"Marslev",1053.2
"6725",730,"Skrækkenborg","2021",268,"Skrækkenborg",1928.1
"6726",732,"Landdistrikter","2021",4535,"Landdistrikter",23.6
"6727",734,"Vindinge","2021",453,"Vindinge",1653.3
"6728",735,"Måre","2021",562,"Måre",1175.7
"6729",736,"Refsvindinge","2021",561,"Refsvindinge",1301.6
"6730",737,"Ørbæk","2021",1660,"Ørbæk",1195.1
"6731",738,"Hjulby","2021",397,"Hjulby",1047.5
"6732",739,"Nyborg","2021",17415,"Nyborg",1549.5
"6733",740,"Frørup","2021",392,"Frørup",1293.7
"6734",741,"Svindinge","2021",303,"Svindinge",1055.7
"6735",742,"Tårup","2021",294,"Tårup",945.3
"6736",743,"Ellinge","2021",229,"Ellinge",916
"6737",744,"Skellerup","2021",334,"Skellerup",907.6
"6738",745,"Ullerslev","2021",2685,"Ullerslev",1273.1
"6739",746,"Aunslev","2021",398,"Aunslev",1174
"6740",750,"Landdistrikter","2021",6218,"Landdistrikter",24
"6741",753,"Seden","2021",317,"Seden",1509.5
"6742",754,"Næsbyhoved-Broby","2021",1518,"Næsbyhoved-Broby",1728.9
"6743",756,"Lumby","2021",797,"Lumby",1626.5
"6744",757,"Allese","2021",267,"Allese",866.9
"6745",759,"Ejlstrup","2021",1323,"Ejlstrup",2212.4
"6746",760,"Skallebølle","2021",2,"Skallebølle",500
"6747",761,"Blommenslyst","2021",530,"Blommenslyst",771.5
"6748",762,"Brændekilde","2021",332,"Brændekilde",1302
"6749",763,"Holmstrup","2021",226,"Holmstrup",1496.7
"6750",764,"Bellinge","2021",5202,"Bellinge",1762.8
"6751",765,"Sankt","2021",3214,"Sankt",2334.1
"6752",766,"Fangel","2021",452,"Fangel",1215.1
"6753",767,"Odense","2021",180760,"Odense",2281.9
"6754",768,"Åsum","2021",499,"Åsum",922.4
"6755",769,"Fraugde","2021",2093,"Fraugde",2212.5
"6756",770,"Over","2021",1578,"Over",2372.9
"6757",771,"Davinde","2021",241,"Davinde",772.4
"6758",773,"Bredbjerg","2021",28,"Bredbjerg",359
"6759",774,"Birkum","2021",202,"Birkum",771
"6760",776,"Landdistrikter","2021",5522,"Landdistrikter",25.6
"6761",778,"Hundstrup","2021",256,"Hundstrup",1057.9
"6762",779,"Stenstrup","2021",1784,"Stenstrup",1300.3
"6763",780,"Kirkeby","2021",588,"Kirkeby",1719.3
"6764",781,"Gudbjerg","2021",477,"Gudbjerg",1155
"6765",782,"Gudme","2021",911,"Gudme",1393
"6766",783,"Hesselager","2021",867,"Hesselager",1361.1
"6767",784,"Lundeborg","2021",436,"Lundeborg",1271.1
"6768",785,"Oure","2021",517,"Oure",779.8
"6769",786,"Vejstrup","2021",423,"Vejstrup",963.6
"6770",787,"Rantzausminde","2021",1964,"Rantzausminde",1566.2
"6771",788,"Ollerup","2021",1482,"Ollerup",1406.1
"6772",789,"Vester","2021",1108,"Vester",1204.3
"6773",790,"Ulbølle","2021",556,"Ulbølle",1043.2
"6774",791,"Svendborg","2021",27054,"Svendborg",1983.1
"6775",792,"Thurø","2021",3266,"Thurø",1812.4
"6776",793,"Troense","2021",1221,"Troense",1457
"6777",794,"Vindeby","2021",2333,"Vindeby",1791.9
"6778",795,"Åbyskov","2021",266,"Åbyskov",1414.9
"6779",796,"Skårup","2021",1795,"Skårup",1591.3
"6780",798,"Bjerreby","2021",353,"Bjerreby",1086.2
"6781",799,"Lundby","2021",275,"Lundby",1003.7
"6782",800,"Landet","2021",296,"Landet",1672.3
"6783",803,"Landdistrikter","2021",10255,"Landdistrikter",26.5
"6784",805,"Veflinge","2021",858,"Veflinge",1133.4
"6785",806,"Lunde","2021",331,"Lunde",725.9
"6786",807,"Søndersø","2021",3319,"Søndersø",1254.3
"6787",808,"Morud","2021",1828,"Morud",1246.9
"6788",809,"Særslev","2021",745,"Særslev",975.1
"6789",810,"Kappendrup","2021",280,"Kappendrup",1497.3
"6790",811,"Skamby","2021",437,"Skamby",812.3
"6791",812,"Bogense","2021",3976,"Bogense",1582.8
"6792",813,"Hårslev","2021",361,"Hårslev",723.4
"6793",815,"Østrup","2021",266,"Østrup",637.9
"6794",816,"Uggerslev","2021",365,"Uggerslev",877.4
"6795",817,"Otterup","2021",5227,"Otterup",1340.3
"6796",818,"Bredbjerg","2021",196,"Bredbjerg",608.7
"6797",821,"Landdistrikter","2021",11324,"Landdistrikter",25.9
"6798",823,"Snøde","2021",275,"Snøde",475
"6799",824,"Lohals","2021",445,"Lohals",577.2
"6800",825,"Rudkøbing","2021",4530,"Rudkøbing",1432.6
"6801",826,"Tullebølle","2021",772,"Tullebølle",974.7
"6802",827,"Bagenkop","2021",463,"Bagenkop",883.6
"6803",828,"Humble","2021",619,"Humble",985.7
"6804",829,"Lindelse","2021",306,"Lindelse",1044.4
"6805",833,"Landdistrikter","2021",4937,"Landdistrikter",17.4
"6806",835,"Marstal","2021",2126,"Marstal",1498.2
"6807",836,"Søby","2021",428,"Søby",681.5
"6808",839,"Ommel","2021",276,"Ommel",1104
"6809",840,"Ærøskøbing","2021",938,"Ærøskøbing",1126.1
"6810",842,"Landdistrikter","2021",2190,"Landdistrikter",25.2
"6811",844,"Nustrup","2021",541,"Nustrup",978.3
"6812",845,"Mølby","2021",249,"Mølby",988.1
"6813",846,"Hejsager","2021",271,"Hejsager",716.9
"6814",847,"Starup","2021",2466,"Starup",1492.7
"6815",848,"Øsby","2021",444,"Øsby",1093.6
"6816",849,"Fjelstrup","2021",564,"Fjelstrup",1175
"6817",850,"Hoptrup","2021",650,"Hoptrup",987.8
"6818",851,"Årøsund","2021",310,"Årøsund",945.1
"6819",852,"Over","2021",1139,"Over",1253
"6820",853,"Bevtoft","2021",744,"Bevtoft",1102.2
"6821",855,"Haderslev","2021",22032,"Haderslev",1817.7
"6822",856,"Vedsted","2021",372,"Vedsted",1231.8
"6823",857,"Sønder","2021",393,"Sønder",869.5
"6824",858,"Gram","2021",2506,"Gram",1164.5
"6825",859,"Arnum","2021",509,"Arnum",722
"6826",860,"Fole","2021",228,"Fole",966.1
"6827",861,"Sommersted","2021",1084,"Sommersted",1054.5
"6828",862,"Jegerup","2021",425,"Jegerup",1115.5
"6829",864,"Vojens","2021",7412,"Vojens",1157.8
"6830",865,"Hammelev","2021",969,"Hammelev",798.8
"6831",866,"Marstrup","2021",772,"Marstrup",1067.8
"6832",867,"Styding","2021",229,"Styding",978.6
"6833",869,"Landdistrikter","2021",11001,"Landdistrikter",14
"6834",871,"Billund","2021",6643,"Billund",802.8
"6835",872,"Vorbasse","2021",1325,"Vorbasse",980
"6836",873,"Filskov","2021",658,"Filskov",859
"6837",874,"Grindsted","2021",9761,"Grindsted",1152
"6838",875,"Stenderup","2021",651,"Stenderup",788.1
"6839",876,"Hejnsvig","2021",1019,"Hejnsvig",1139.8
"6840",877,"Sønder","2021",1684,"Sønder",1192.6
"6841",879,"Landdistrikter","2021",4769,"Landdistrikter",9.2
"6842",881,"Nordborg","2021",5758,"Nordborg",1100.3
"6843",882,"Oksbøl","2021",398,"Oksbøl",768.3
"6844",883,"Stevning","2021",425,"Stevning",1024.1
"6845",884,"Svenstrup","2021",615,"Svenstrup",1058.5
"6846",885,"Asserballe","2021",284,"Asserballe",840.2
"6847",886,"Fynshav","2021",812,"Fynshav",1210.1
"6848",887,"Lysabild","2021",529,"Lysabild",827.9
"6849",888,"Skovby","2021",313,"Skovby",1232.3
"6850",889,"Broager","2021",3220,"Broager",1676.2
"6851",890,"Tandslet","2021",620,"Tandslet",938
"6852",891,"Adsbøl","2021",330,"Adsbøl",1466.7
"6853",892,"Holm","2021",371,"Holm",701.3
"6854",893,"Avnbøl","2021",397,"Avnbøl",1556.9
"6855",894,"Blans","2021",517,"Blans",1286.1
"6856",895,"Augustenborg","2021",3202,"Augustenborg",1641.2
"6857",896,"Guderup","2021",2394,"Guderup",1206
"6858",897,"Hundslev","2021",393,"Hundslev",839.7
"6859",899,"Kær","2021",296,"Kær",1203.3
"6860",900,"Dybbøl","2021",2378,"Dybbøl",1539.2
"6861",901,"Vester","2021",1414,"Vester",1517.2
"6862",902,"Ullerup","2021",376,"Ullerup",1002.7
"6863",903,"Egernsund","2021",1471,"Egernsund",1607.7
"6864",904,"Gråsten","2021",4228,"Gråsten",1235.2
"6865",905,"Nybøl","2021",1134,"Nybøl",1520.1
"6866",906,"Kværs","2021",395,"Kværs",942.7
"6867",907,"Tørsbøl","2021",259,"Tørsbøl",908.8
"6868",908,"Rinkenæs","2021",1235,"Rinkenæs",1091
"6869",910,"Høruphav","2021",2641,"Høruphav",1492.1
"6870",911,"Kirke","2021",228,"Kirke",701.5
"6871",912,"Sønderborg","2021",27702,"Sønderborg",2073.5
"6872",913,"Skelde","2021",282,"Skelde",1048.3
"6873",915,"Landdistrikter","2021",9098,"Landdistrikter",20.1
"6874",917,"Bedsted","2021",450,"Bedsted",891.1
"6875",918,"Toftlund","2021",3247,"Toftlund",1107.8
"6876",919,"Agerskov","2021",1222,"Agerskov",942.9
"6877",920,"Branderup","2021",264,"Branderup",551.1
"6878",921,"Arrild","2021",313,"Arrild",492.9
"6879",922,"Abild","2021",531,"Abild",1085.9
"6880",923,"Visby","2021",362,"Visby",712.6
"6881",925,"Løgumkloster","2021",3550,"Løgumkloster",1070.6
"6882",926,"Tønder","2021",7491,"Tønder",1102.6
"6883",927,"Jejsing","2021",441,"Jejsing",889.1
"6884",928,"Skærbæk","2021",3153,"Skærbæk",1033.4
"6885",929,"Døstrup","2021",334,"Døstrup",692.9
"6886",930,"Havneby","2021",265,"Havneby",147.6
"6887",931,"Bredebro","2021",1426,"Bredebro",738.1
"6888",932,"Øster","2021",500,"Øster",813
"6889",933,"Husum-Ballum","2021",314,"Husum-Ballum",553.8
"6890",934,"Højer","2021",1156,"Højer",1158.3
"6891",935,"Møgeltønder","2021",805,"Møgeltønder",751.6
"6892",936,"Frifelt","2021",241,"Frifelt",790.2
"6893",937,"Brøns","2021",410,"Brøns",616.5
"6894",938,"Rejsby","2021",274,"Rejsby",584.2
"6895",941,"Landdistrikter","2021",10284,"Landdistrikter",8.2
"6896",943,"Gredstedbro","2021",1051,"Gredstedbro",1245.3
"6897",944,"Vilslev","2021",471,"Vilslev",778.5
"6898",945,"Jernved","2021",325,"Jernved",727.1
"6899",946,"Bramming","2021",7132,"Bramming",1360.5
"6900",947,"Gørding","2021",1720,"Gørding",1156.7
"6901",948,"Tjæreborg","2021",2907,"Tjæreborg",1741.8
"6902",949,"Grimstrup","2021",570,"Grimstrup",1027
"6903",950,"Ribe","2021",8287,"Ribe",1138.8
"6904",951,"Øster","2021",803,"Øster",1153.7
"6905",952,"Store","2021",908,"Store",836.1
"6906",953,"Egebæk","2021",1162,"Egebæk",990.6
"6907",954,"Vejrup","2021",793,"Vejrup",1227.6
"6908",955,"Esbjerg","2021",72044,"Esbjerg",1652.1
"6909",956,"Andrup","2021",1340,"Andrup",1469.3
"6910",957,"Guldager","2021",1004,"Guldager",1470
"6911",958,"Roager","2021",336,"Roager",685.7
"6912",959,"Vester","2021",316,"Vester",494.5
"6913",961,"Bryndum","2021",539,"Bryndum",1878
"6914",962,"Vester","2021",416,"Vester",1391.3
"6915",963,"Tarp","2021",1701,"Tarp",1421.1
"6916",964,"Skads","2021",422,"Skads",1460.2
"6917",966,"Lustrup","2021",242,"Lustrup",1120.4
"6918",967,"Hunderup","2021",236,"Hunderup",813.8
"6919",968,"Kærbøl","2021",347,"Kærbøl",790.4
"6920",969,"Guldager","2021",426,"Guldager",1860.3
"6921",971,"Landdistrikter","2021",9929,"Landdistrikter",13.7
"6922",973,"Sønderho","2021",299,"Sønderho",795.2
"6923",974,"Nordby","2021",2754,"Nordby",1862.1
"6924",976,"Landdistrikter","2021",403,"Landdistrikter",7.2
"6925",978,"Janderup","2021",782,"Janderup",1307.7
"6926",979,"Varde","2021",14117,"Varde",1485.4
"6927",980,"Horne","2021",445,"Horne",1168
"6928",981,"Sig","2021",772,"Sig",1333.3
"6929",982,"Oksbøl","2021",2818,"Oksbøl",1229
"6930",983,"Billum","2021",575,"Billum",953.6
"6931",984,"Øster","2021",363,"Øster",1159.7
"6932",985,"Nørre","2021",1359,"Nørre",1095.1
"6933",986,"Henne","2021",203,"Henne",878.8
"6934",987,"Ølgod","2021",3779,"Ølgod",1287.6
"6935",988,"Agerbæk","2021",1299,"Agerbæk",1179.8
"6936",989,"Alslev","2021",1270,"Alslev",1593.5
"6937",990,"Årre","2021",635,"Årre",1123.9
"6938",991,"Fåborg","2021",297,"Fåborg",934
"6939",992,"Lunde","2021",441,"Lunde",901.8
"6940",993,"Nymindegab","2021",205,"Nymindegab",447.6
"6941",994,"Nordenskov","2021",669,"Nordenskov",1070.4
"6942",995,"Næsbjerg","2021",764,"Næsbjerg",1164.6
"6943",996,"Tistrup","2021",1457,"Tistrup",1128.6
"6944",997,"Skovlund","2021",552,"Skovlund",881.8
"6945",998,"Ansager","2021",1267,"Ansager",1069.2
"6946",999,"Tofterup","2021",633,"Tofterup",1000
"6947",1000,"Tinghøj","2021",201,"Tinghøj",837.5
"6948",1002,"Outrup","2021",1026,"Outrup",1172.6
"6949",1003,"Oksby","2021",310,"Oksby",46.5
"6950",1005,"Landdistrikter","2021",13337,"Landdistrikter",11.1
"6951",1007,"Rødding","2021",2720,"Rødding",1201.9
"6952",1008,"Brørup","2021",4602,"Brørup",1154
"6953",1009,"Lintrup","2021",207,"Lintrup",692.3
"6954",1010,"Lindknud","2021",405,"Lindknud",916.3
"6955",1011,"Holsted","2021",3095,"Holsted",1072.4
"6956",1012,"Glejbjerg","2021",679,"Glejbjerg",1062.6
"6957",1013,"Sønder","2021",449,"Sønder",793.3
"6958",1014,"Hovborg","2021",382,"Hovborg",677.3
"6959",1016,"Føvling","2021",209,"Føvling",672
"6960",1017,"Askov","2021",1856,"Askov",1572.9
"6961",1018,"Vejen","2021",9997,"Vejen",1154.4
"6962",1019,"Store","2021",807,"Store",1179.8
"6963",1020,"Skodborg","2021",1283,"Skodborg",1026.4
"6964",1021,"Gesten","2021",917,"Gesten",1065
"6965",1022,"Bække","2021",1084,"Bække",1432
"6966",1023,"Jels","2021",2002,"Jels",1050.9
"6967",1024,"Øster","2021",419,"Øster",784.6
"6968",1026,"Landdistrikter","2021",11636,"Landdistrikter",14.8
"6969",1028,"Varnæs","2021",449,"Varnæs",1020.5
"6970",1029,"Hostrupskov","2021",495,"Hostrupskov",986.1
"6971",1030,"Hellevad","2021",512,"Hellevad",843.5
"6972",1031,"Ravsted","2021",430,"Ravsted",808.3
"6973",1032,"Genner","2021",750,"Genner",1046
"6974",1033,"Rødekro","2021",5950,"Rødekro",1173.1
"6975",1034,"Løjt","2021",2281,"Løjt",1560.2
"6976",1035,"Hjordkær","2021",1608,"Hjordkær",954.9
"6977",1036,"Aabenraa","2021",16410,"Aabenraa",1709
"6978",1037,"Bylderup-Bov","2021",1297,"Bylderup-Bov",867.6
"6979",1038,"Tinglev","2021",2721,"Tinglev",886.9
"6980",1039,"Kollund","2021",1006,"Kollund",988.2
"6981",1040,"Kruså","2021",1516,"Kruså",1008.6
"6982",1041,"Padborg","2021",4311,"Padborg",692.3
"6983",1042,"Hovslund","2021",289,"Hovslund",832.9
"6984",1043,"Rens","2021",252,"Rens",478.2
"6985",1044,"Uge","2021",237,"Uge",795.3
"6986",1045,"Kliplev","2021",1213,"Kliplev",1106.8
"6987",1046,"Felsted","2021",1058,"Felsted",1250.6
